ticker,date,open,high,low,close,sma_7,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_middle,bb_std,bb_upper,bb_lower,daily_return,volatility_7,volatility_30,sentiment_polarity_mean,sentiment_polarity_std,sentiment_polarity_count,sentiment_subjectivity_mean,sentiment_subjectivity_std,sentiment_class_safe_value_counts,positive_ratio,negative_ratio,neutral_ratio,sentiment_score
BAT,2017-06-01,0.234,0.2893,0.1303,0.1656,,,,0.1656,0.1656,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-02,0.1711,0.1885,0.1495,0.1555,,,,0.16404615384615384,0.16485185185185186,-0.000805698005698019,-0.0001611396011396038,-0.0006445584045584151,,,,,,-0.060990338164251146,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-03,0.1588,0.1858,0.1527,0.1652,,,,0.16422366863905324,0.16487764060356655,-0.0006539719645133057,-0.00025970607381434424,-0.0003942658906989615,,,,,,0.06237942122186513,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-04,0.1638,0.367,0.1624,0.2847,,,,0.18275848884842968,0.1737533709292283,0.009005117919201389,0.0015932587247888025,0.0074118591944125865,,,,,,0.723365617433414,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-05,0.3051,0.3473,0.274,0.2905,,,,0.19933410594867126,0.1824012693789151,0.016932836569756166,0.004661174293782275,0.01227166227597389,,,,,,0.02037232174218473,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-06,0.3083,0.3089,0.2443,0.2566,,,,0.20814424349502952,0.1878974716471436,0.020246771847885925,0.007778293804603006,0.012468478043282919,,,,,,-0.11669535283993115,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-07,0.2406,0.2743,0.2057,0.2395,0.2225142857142857,,,0.21296820603425576,0.1917198811547626,0.021248324879493158,0.010472300019581037,0.010776024859912121,,,,,,-0.06664068589243966,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-08,0.2491,0.2653,0.2105,0.216,0.22971428571428573,,,0.21343463587513947,0.19351840847663204,0.01991622739850743,0.012361085495366316,0.007555141903141114,,,,,,-0.09812108559498955,0.2967202864818424,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-09,0.217,0.2393,0.212,0.2235,0.23942857142857146,,,0.21498315343281033,0.19573926710799264,0.01924388632481769,0.013737645661256591,0.0055062406635610975,,,,,,0.03472222222222232,0.29204878556745545,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-10,0.2305,0.2421,0.1896,0.1939,0.24352857142857146,,,0.2117395913662241,0.1956030250999932,0.016136566266230917,0.014217429782251456,0.0019191364839794608,,,,,,-0.1324384787472036,0.3030726550894976,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-11,0.1987,0.2215,0.1685,0.1822,0.22888571428571428,,,0.20719503884834348,0.1946102084259196,0.012584830422423865,0.013890909910285939,-0.0013060794878620736,,,,,,-0.060340381640020535,0.06505258405589479,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-12,0.1628,0.1934,0.1533,0.1793,0.21300000000000002,,,0.20290349441013678,0.19347611891288852,0.009427375497248258,0.012998203027678403,-0.0035708275304301446,,,,,,-0.01591657519209666,0.05873023903897847,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-13,0.1831,0.202,0.1717,0.1913,0.20367142857142856,,,0.2011183414239619,0.1933149249193412,0.007803416504620686,0.01195924572306686,-0.004155829218446174,,,,,,0.06692693809258232,0.07145347586242524,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-14,0.174,0.177,0.1621,0.166,0.19317142857142855,,,0.1957155196664293,0.19129159714753816,0.004423922518891149,0.01045218108223172,-0.00602825856334057,50.06480881399871,,,,,-0.13225300575013066,0.07955402671721232,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-15,0.1643,0.2189,0.1598,0.2124,0.19265714285714283,,,0.19828236279467096,0.19285518254401682,0.00542718025065414,0.009447180915916203,-0.0040200006652620635,56.59154929577465,,,,,0.2795180722891566,0.14289228400038081,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-16,0.2181,0.2493,0.1938,0.2296,0.1935285714285714,,,0.20310046082626004,0.19557702087408965,0.007523439952170391,0.00906243272316704,-0.0015389927709966496,60.23198011599006,,,,,0.08097928436911483,0.14550144518512567,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-17,0.243,0.243,0.2101,0.2131,0.19627142857142857,,,0.20463885146837388,0.19687501932786078,0.0077638321405130994,0.008802712606636252,-0.001038880466123153,56.49227432908647,,,,,-0.07186411149825778,0.13700833899247317,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-18,0.2038,0.21,0.1927,0.1949,0.19808571428571428,,,0.2031405666270856,0.1967287215998711,0.006411845027214508,0.008324539090751903,-0.0019126940635373953,33.221225710014934,,,,,-0.08540591271703435,0.13978809889086982,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-19,0.2009,0.2108,0.1829,0.1845,0.1988285714285714,,,0.2002727871459955,0.19582289037025102,0.004449896775744477,0.0075496106277504185,-0.003099713852005941,30.52902277736959,,,,,-0.05336069779374031,0.14197595980223968,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-20,0.1942,0.2095,0.191,0.2057,0.20088571428571428,0.20750000000000002,,0.2011077429696885,0.1965545281206028,0.0045532148490856905,0.006950331472017473,-0.002397116622931783,40.19267822736031,0.20750000000000002,0.03818277374060606,0.2838655474812121,0.13113445251878791,0.11490514905149052,0.14616160343660192,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
BAT,2017-06-21,0.2,0.2069,0.1871,0.1921,0.20461428571428572,0.20882499999999998,,0.19972193635896718,0.19622456307463224,0.0034973732843349425,0.006259739834480967,-0.0027623665501460247,40.7421875,0.20882499999999998,0.03709660042588666,0.2830182008517733,0.13463179914822665,-0.06611570247933884,0.13658374279249613,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
