ticker,date,open,high,low,close,sma_7,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_middle,bb_std,bb_upper,bb_lower,daily_return,volatility_7,volatility_30,sentiment_score,positive_ratio,negative_ratio,neutral_ratio,tweet_volume
BTC,2010-07-30,0.0699,0.0699,0.0582,0.0627,0.05893428571428572,,,0.06099944193560024,0.058371947742185806,0.0026274941934144314,0.0027519958224881576,-0.00012450162907372622,54.93453049008605,,,,,-0.10300429184549353,0.11878851965271323,,0.0,0.0,0.0,1.0,0
BTC,2010-07-31,0.0627,0.06889,0.056,0.06785,0.06083571428571428,,,0.062053373945507896,0.05907402568720908,0.0029793482582988196,0.00279746630965029,0.00018188194864852958,56.606628242074926,,,,,0.0821371610845294,0.10473592915806956,,0.0,0.0,0.0,1.0,0
BTC,2010-08-01,0.06785,0.06785,0.06,0.0611,0.06235,,,0.06190670103081437,0.05922409785852692,0.002682603172287454,0.002774493682177723,-9.189050989026918e-05,38.674235488005856,,,,,-0.09948415622697115,0.10952802824498721,,0.0,0.0,0.0,1.0,0
BTC,2010-08-02,0.0611,0.0633,0.06,0.06,0.06292142857142857,,,0.061613362410689085,0.059281572091228626,0.0023317903194604583,0.0026859530096342704,-0.0003541626901738121,40.12158054711245,,,,,-0.018003273322422353,0.1052159154344245,,0.0,0.0,0.0,1.0,0
BTC,2010-08-03,0.06,0.065,0.059,0.06,0.06292142857142857,,,0.06136515280904461,0.05933478897335984,0.0020303638356847717,0.002554835174844371,-0.0005244713391595992,42.572062084257205,,,,,0.0,0.10219492400458838,,0.0,0.0,0.0,1.0,0
BTC,2010-08-04,0.06,0.06231,0.057,0.057,0.06265,,,0.060693590838422365,0.05916184164199985,0.001531749196422516,0.00235021797916,-0.0008184687827374839,38.6393861892583,,,,,-0.04999999999999993,0.10404766987997661,,0.0,0.0,0.0,1.0,0
BTC,2010-08-05,0.057,0.061,0.057,0.061,0.061378571428571435,0.0631355,,0.06074073070943431,0.05929800152037023,0.0014427291890640806,0.002168720221140816,-0.0007259910320767354,57.18784227820372,0.0631355,0.01029197105310225,0.0837194421062045,0.0425515578937955,0.07017543859649122,0.07416987072597526,,0.0,0.0,0.0,1.0,0
BTC,2010-08-06,0.061,0.0624,0.0607,0.0623,0.061321428571428575,0.063775,,0.060980618292598265,0.059520371778120584,0.001460246514477681,0.0020270254798081893,-0.0005667789653305082,49.74284795885568,0.063775,0.009785685840472349,0.08334637168094469,0.044203628319055305,0.021311475409836023,0.06434428207414457,,0.0,0.0,0.0,1.0,0
BTC,2010-08-07,0.0623,0.0623,0.059,0.059,0.06005714285714286,0.062432999999999995,,0.06067590778604468,0.05948182572048202,0.0011940820655626586,0.0018604367969590832,-0.0006663547313964246,53.88231197771589,0.062432999999999995,0.008333036408745229,0.07909907281749046,0.045766927182509534,-0.052969502407704705,0.05557213593183235,,0.0,0.0,0.0,1.0,0
BTC,2010-08-08,0.059,0.061,0.059,0.0609,0.060028571428571424,0.06143799999999999,,0.060710383511268576,0.05958687566711299,0.0011235078441555885,0.0017130510063983844,-0.0005895431622427959,59.40325497287523,0.06143799999999999,0.007125023804207687,0.07568804760841537,0.04718795239158462,0.03220338983050852,0.04480450223736256,,0.0,0.0,0.0,1.0,0
BTC,2010-08-09,0.0609,0.0735,0.0593,0.071,0.061599999999999995,0.061250999999999986,,0.06229340143261187,0.06043229228436388,0.00186110914824799,0.0017426626347683055,0.00011844651347968447,62.52086811352254,0.061250999999999986,0.006799158539268305,0.07484931707853659,0.04765268292146338,0.1658456486042692,0.0755578613864703,,0.0,0.0,0.0,1.0,0
BTC,2010-08-10,0.071,0.071,0.06651,0.07,0.06302857142857142,0.06079049999999999,,0.06347903198144081,0.061141011374411,0.0023380206070298115,0.0018617342292206068,0.00047628637780920474,58.78734622144114,0.06079049999999999,0.005749694248163831,0.07228988849632766,0.049291111503672325,-0.014084507042253391,0.07656668903282995,,0.0,0.0,0.0,1.0,0
BTC,2010-08-11,0.07,0.07541,0.06,0.067,0.06445714285714285,0.061615500000000004,,0.06402071936891146,0.06157501053186203,0.0024457088370494276,0.001978529150786371,0.00046717968626305666,56.88775510204082,0.061615500000000004,0.0053664243461692225,0.07234834869233844,0.05088265130766156,-0.04285714285714293,0.07544555356409062,,0.0,0.0,0.0,1.0,0
BTC,2010-08-12,0.067,0.07,0.06141,0.07,0.06574285714285714,0.0619845,,0.06494060869677123,0.06219908382579818,0.0027415248709730528,0.0021311282948237075,0.0006103965761493453,50.09842519685039,0.0619845,0.005683490842597938,0.07335148168519587,0.05061751831480412,0.044776119402985204,0.07353441951882823,,0.0,0.0,0.0,1.0,0
BTC,2010-08-13,0.07,0.07,0.0645,0.0645,0.06605714285714286,0.062482499999999996,,0.0648728227434218,0.06236952206092424,0.0025033006824975654,0.002205562772358479,0.00029773791013908623,51.83299389002037,0.062482499999999996,0.005427446695415704,0.07333739339083141,0.05162760660916859,-0.07857142857142863,0.08280419704005379,,0.0,0.0,0.0,1.0,0
BTC,2010-08-14,0.0645,0.0695,0.0645,0.067,0.0672,0.0633075,,0.06520008078289538,0.0627125204267817,0.00248756035611368,0.0022619622891095195,0.0002255980670041605,49.08503767491928,0.0633075,0.0047178350019116905,0.07274317000382338,0.05387182999617662,0.03875968992248069,0.07875012373732024,,0.0,0.0,0.0,1.0,0
BTC,2010-08-15,0.067,0.067,0.065,0.06529,0.06782714285714286,0.063772,,0.06521391450860378,0.06290344483961269,0.002310469668991094,0.0022716637650858347,3.88059039052595e-05,55.05916445303066,0.063772,0.004407630464976551,0.0725872609299531,0.05495673907004689,-0.02552238805970153,0.08037097452556054,,0.0,0.0,0.0,1.0,0
BTC,2010-08-16,0.06529,0.0679,0.062,0.0655,0.06704142857142857,0.064047,,0.06525792766112627,0.06309578225890064,0.002162145402225632,0.0022497600925137943,-8.761469028816232e-05,56.786771964462005,0.064047,0.004330810183107221,0.07270862036621445,0.055385379633785564,0.003216419053453823,0.04394929627255711,0.17411634711140725,0.0,0.0,0.0,1.0,0
BTC,2010-08-17,0.0655,0.0769,0.06243,0.07,0.06704142857142857,0.06460199999999999,,0.06598747725172223,0.06360720579527837,0.002380271456443858,0.0022758623652998074,0.00010440909114405083,61.106175033318536,0.06460199999999999,0.004347706715523769,0.07329741343104754,0.055906586568952456,0.06870229007633588,0.05305473705720336,0.11139181318215666,0.0,0.0,0.0,1.0,0
BTC,2010-08-18,0.07,0.0733,0.067,0.068,0.06718428571428572,0.06450700000000001,,0.06629709613607265,0.06393259795859109,0.0023644981774815638,0.002293589527736159,7.090864974540478e-05,62.494320763289416,0.06450700000000001,0.004245403830521953,0.07299780766104391,0.056016192338956106,-0.02857142857142858,0.05132341840247216,0.11098165243060669,0.0,0.0,0.0,1.0,0
BTC,2010-08-19,0.068,0.068,0.0667,0.0667,0.06671285714285714,0.064707,,0.06635908134590762,0.06413759070239916,0.0022214906435084614,0.0022791697508906194,-5.7679107382158003e-05,56.897386253630195,0.064707,0.004250013126914707,0.07320702625382941,0.05620697374617059,-0.019117647058823684,0.048301083037491394,0.11013237455042621,0.0,0.0,0.0,1.0,0
BTC,2010-08-20,0.0667,0.0667,0.065,0.0655,0.06685571428571428,0.0645895,,0.06622691498499876,0.06423850990962886,0.0019884050753699034,0.0022210168157864763,-0.00023261174041657286,53.881610868510435,0.0645895,0.004190615423965662,0.07297073084793132,0.05620826915206867,-0.01799100449775104,0.03727232140849815,0.10965374447309559,0.0,0.0,0.0,1.0,0
BTC,2010-08-21,0.0655,0.0669,0.0644,0.0664,0.06677000000000001,0.06485450000000001,,0.06625354344884511,0.06439862028669338,0.001854923162151731,0.0021477980850595274,-0.00029287492290779645,59.5311695002576,0.06485450000000001,0.004125407125044554,0.07310531425008912,0.0566036857499109,0.013740458015267132,0.03433084122086754,0.08565947535268888,0.0,0.0,0.0,1.0,0
BTC,2010-08-22,0.0664,0.0664,0.0612,0.066,0.06687142857142857,0.06515449999999999,,0.0662145367644074,0.06451724100619757,0.0016972957582098297,0.002057697619689588,-0.0003604018614797584,56.832797427652736,0.06515449999999999,0.003969002890823887,0.07309250578164776,0.05721649421835222,-0.0060240963855421326,0.03274422821296382,0.07413413694902952,0.0,0.0,0.0,1.0,0
BTC,2010-08-23,0.066,0.06689,0.063,0.06491,0.06678714285714285,0.0654,,0.06601383880065241,0.06454633426499776,0.001467504535654654,0.0019396590028826013,-0.0004721544672279473,39.244083362769345,0.0654,0.0037807838229379663,0.07296156764587593,0.057838432354124066,-0.016515151515151594,0.03346282772295339,0.06987774557642618,0.0,0.0,0.0,1.0,0
BTC,2010-08-24,0.06491,0.0665,0.06491,0.065,0.06607285714285714,0.0658,,0.06585786360055204,0.06457993913425718,0.0012779244662948636,0.0018073120955650539,-0.0005293876292701903,40.87591240875913,0.0658,0.003228101935389139,0.07225620387077827,0.05934379612922172,0.001386535202588357,0.014387709240288107,0.0681548846327584,0.0,0.0,0.0,1.0,0
BTC,2010-08-25,0.065,0.0665,0.0641,0.0648,0.06561571428571429,0.06599000000000001,,0.06569511535431326,0.06459623993912701,0.0010988754151862457,0.0016656247594892923,-0.0005667493443030466,45.52845528455284,0.06599000000000001,0.003036880324488126,0.07206376064897627,0.059916239351023755,-0.0030769230769231992,0.012074354926302341,0.06560429957897225,0.0,0.0,0.0,1.0,0
BTC,2010-08-26,0.0648,0.0658,0.064,0.064,0.06523,0.066075,,0.06543432837672661,0.0645520740177102,0.0008822543590164128,0.0015089506793947165,-0.0006266963203783037,36.60714285714286,0.066075,0.0029507331827512673,0.07197646636550253,0.06017353363449746,-0.012345679012345623,0.011159561248520022,0.06453614095593684,0.0,0.0,0.0,1.0,0
BTC,2010-08-27,0.064,0.065,0.063,0.065,0.06515857142857143,0.066375,,0.06536750862646097,0.06458525372010203,0.0007822549063589423,0.0013636115247875617,-0.0005813566184286194,51.39664804469274,0.066375,0.002457316679461126,0.07128963335892226,0.06146036664107775,0.015625,0.012236288238349206,0.0644270946091406,0.0,0.0,0.0,1.0,0
BTC,2010-08-28,0.065,0.065,0.0641,0.0641,0.06483,0.06653500000000001,,0.06517250729931313,0.06454930900009447,0.0006231982992186691,0.0012155288796737833,-0.0005923305804551142,41.10429447852762,0.06653500000000001,0.002169376577923268,0.07087375315584654,0.06219624684415347,-0.013846153846153841,0.01107347950233966,0.05459558877295251,0.0,0.0,0.0,1.0,0
BTC,2010-08-29,0.0641,0.0648,0.064,0.064,0.0645442857142857,0.066185,,0.06499212156095727,0.06450861944453191,0.00048350211642535224,0.001069123527024097,-0.0005856214105987448,45.60925799863854,0.066185,0.0019662641574422447,0.07011752831488448,0.0622524716851155,-0.0015600624024961762,0.011131110272486764,0.05112104315621594,0.0,0.0,0.0,1.0,0
BTC,2010-08-30,0.064,0.069,0.03211,0.06497,0.06455285714285715,0.0659335,,0.06498871824388691,0.064542795781974,0.00044592246191291207,0.0009444833140018601,-0.000498560852088948,48.28478964401294,0.0659335,0.0017638870801666667,0.06946127416033333,0.06240572583966667,0.015156249999999982,0.011772509764728755,0.04891130704155055,0.0,0.0,0.0,1.0,0
BTC,2010-08-31,0.06497,0.06497,0.06,0.06,0.06383857142857143,0.06558349999999999,,0.06422122312944277,0.06420629239071667,1.4930738726104398e-05,0.000758572798946709,-0.0007436420602206046,18.592964824120614,0.06558349999999999,0.0021852815668274243,0.06995406313365483,0.061212936866345144,-0.0764968446975528,0.031210698129907496,0.04746286924380397,0.0,0.0,0.0,1.0,0
BTC,2010-09-01,0.06,0.0629,0.05961,0.0629,0.06356714285714285,0.0652285,,0.06401795803260542,0.06410952999140432,-9.157195879890001e-05,0.0005885438473975873,-0.0006801158061964873,34.839476813317475,0.0652285,0.0019988003639024995,0.069226100727805,0.061230899272194994,0.04833333333333334,0.03855310171941379,0.048114548509349306,0.0,0.0,0.0,1.0,0
BTC,2010-09-02,0.0629,0.0634,0.0601,0.0634,0.06348142857142856,0.06517350000000001,,0.06392288756605073,0.06405697221426326,-0.00013408464821253185,0.0004440181482755635,-0.0005781027964880954,39.700374531835216,0.06517350000000001,0.0020347126397395067,0.06924292527947902,0.061104074720521,0.007949125596184325,0.038548073123812476,0.04812130470156986,0.0,0.0,0.0,1.0,0
BTC,2010-09-03,0.0634,0.0634,0.06085,0.06085,0.06288857142857143,0.06486600000000001,,0.06345013563281215,0.06381941871691042,-0.00036928308409826804,0.0002813579018007972,-0.0006506409858990653,36.61485319516408,0.06486600000000001,0.0022019904870964075,0.06926998097419282,0.060462019025807195,-0.04022082018927442,0.040345475644626816,0.047782385620286326,0.0,0.0,0.0,1.0,0
BTC,2010-09-04,0.06085,0.06238,0.06085,0.06238,0.06264285714285714,0.0647205,0.0642822,0.06328549938161028,0.0637127951082504,-0.0004272957266401173,0.00013962717611261432,-0.0005669229027527316,38.83333333333333,0.0647205,0.0022676616172891025,0.06925582323457821,0.060185176765421795,0.025143796220213677,0.04216218121894256,0.046291428752331484,0.0,0.0,0.0,1.0,0
BTC,2010-09-05,0.06238,0.064,0.0605,0.0616,0.0623,0.0645255,0.064524,0.06302619178443947,0.06355629176689852,-0.0005300999824590508,5.6817443982813e-06,-0.0005357817268573321,38.03046789989119,0.0645255,0.0023627915581718854,0.06925108311634377,0.059799916883656226,-0.012504007694773889,0.042298278239470986,0.04621021336074333,0.0,0.0,0.0,1.0,0
BTC,2010-09-06,0.0616,0.0627,0.0616,0.0616,0.061818571428571424,0.06410550000000001,0.0640392,0.06280677766375647,0.06341138126564677,-0.0006046036018902967,-0.0001163753248594343,-0.0004882282770308624,40.427993059572024,0.06410550000000001,0.002066439793715877,0.06823837958743176,0.059972620412568255,0.0,0.0414949774039602,0.04509043957310248,0.0,0.0,0.0,1.0,0
BTC,2010-09-07,0.0616,0.06201,0.0603,0.061,0.06196142857142857,0.06375549999999999,0.0636432,0.0625288118693324,0.06323276043115442,-0.0007039485618220154,-0.00023388997225195053,-0.00047005858957006484,38.76404494382022,0.06375549999999999,0.0019622797563306643,0.06768005951266132,0.05983094048733866,-0.009740259740259827,0.028428526175372004,0.04478318632036176,0.0,0.0,0.0,1.0,0
BTC,2010-09-08,0.061,0.062,0.06099,0.062,0.06183285714285714,0.06352050000000001,0.0633884,0.06244745619712742,0.06314144484366149,-0.0006939886465340758,-0.00032590970710837564,-0.0003680789394257002,42.473118279569896,0.06352050000000001,0.0018703714097810025,0.06726124281956201,0.059779757180438,0.016393442622950838,0.02163722640278264,0.032416855922961486,0.0,0.0,0.0,1.0,0
BTC,2010-09-09,0.062,0.0624,0.06109,0.06111,0.06150571428571428,0.063301,0.0630264,0.06224169370526166,0.06299096744783471,-0.0007492737425730464,-0.0004105825142013098,-0.00033869122837173663,42.26859283039057,0.063301,0.0018833897212486624,0.06706777944249732,0.05953422055750267,-0.014354838709677464,0.021595199303602375,0.0324197945726751,0.0,0.0,0.0,1.0,0
BTC,2010-09-10,0.06111,0.0618,0.06014,0.0618,0.06164142857142857,0.063071,0.0632524,0.0621737408275291,0.06290274763688398,-0.000729006809354886,-0.00047426737323202504,-0.00025473943612286094,41.29488574537541,0.063071,0.0017619842283779033,0.0665949684567558,0.05954703154324419,0.011291114383897849,0.01553545436019092,0.031681027235772236,0.0,0.0,0.0,1.0,0
BTC,2010-09-11,0.0618,0.065,0.0618,0.06366,0.061824285714285714,0.062954,0.06327319999999999,0.062402396084832314,0.06295884040452221,-0.0005564443196898958,-0.0004907027625235993,-6.574155716629652e-05,48.86246122026885,0.062954,0.0016300029060354617,0.06621400581207092,0.059693994187929075,0.030097087378640586,0.016808991477206332,0.03103730526757129,0.0,0.0,0.0,1.0,0
BTC,2010-09-12,0.06366,0.06366,0.0615,0.0615,0.06181,0.0627835,0.0634124,0.06226356591793503,0.06285077815233538,-0.000587212234400343,-0.000510004656898948,-7.720757750139505e-05,44.158878504672884,0.0627835,0.001592549346504675,0.06596859869300936,0.05959840130699066,-0.03393025447690845,0.02142528347521523,0.028215637109127636,0.0,0.0,0.0,1.0,0
BTC,2010-09-13,0.0615,0.064,0.0607,0.06219,0.06189428571428572,0.06264299999999999,0.0636462,0.06225224808440657,0.06280183162253275,-0.0005495835381261818,-0.0005179204331443948,-3.166310498178707e-05,43.41856060606061,0.06264299999999999,0.0015084432546938619,0.06565988650938771,0.05962611349061227,0.011219512195121961,0.021843888613022944,0.02730396352644049,0.0,0.0,0.0,1.0,0
BTC,2010-09-14,0.06219,0.175,0.061,0.06199,0.06203571428571429,0.06250249999999999,0.063766,0.062211902225267096,0.06274169594678958,-0.0005297937215224813,-0.000520295090820012,-9.498630702469237e-06,56.085626911315,0.06250249999999999,0.001425548370941711,0.06535359674188342,0.05965140325811657,-0.0032159511175430255,0.021415966361148734,0.0269460348370266,0.0,0.0,0.0,1.0,0
BTC,2010-09-15,0.06199,0.0625,0.0604,0.0604,0.06180714285714286,0.0623225,0.063774,0.06193314803676447,0.06256823698776813,-0.0006350889510036636,-0.0005432538628567424,-9.183508814692126e-05,41.68882978723405,0.0623225,0.0014535179646925711,0.06522953592938514,0.05941546407061486,-0.025649298273915155,0.02272555512136443,0.027289601473897616,0.0,0.0,0.0,1.0,0
BTC,2010-09-16,0.0604,0.0619,0.0604,0.0619,0.06192000000000001,0.0621675,0.063834,0.0619280483388007,0.06251873795163716,-0.0005906896128364605,-0.0005527410128526861,-3.7948599983774465e-05,45.324189526184526,0.0621675,0.0013112985729299947,0.06479009714586,0.05954490285414001,0.024834437086092676,0.02437483449382091,0.024371033963485667,0.0,0.0,0.0,1.0,0
BTC,2010-09-17,0.0619,0.0619,0.059,0.059,0.061520000000000005,0.0619125,0.063616,0.06147757936360059,0.06225809069596033,-0.0007805113323597415,-0.0005982950767540972,-0.0001822162556056443,44.35631482611347,0.0619125,0.0014080328756627745,0.06472856575132555,0.05909643424867445,-0.04684975767366717,0.02997944445107149,0.025225195919768142,0.0,0.0,0.0,1.0,0
BTC,2010-09-18,0.059,0.061,0.05761,0.061,0.06114000000000001,0.0617625,0.063582,0.061404105615354344,0.062164898792555864,-0.00076079317720152,-0.0006307946968435818,-0.0001299984803579382,45.90747330960854,0.0617625,0.0013316703993974594,0.06442584079879492,0.05909915920120508,0.033898305084745894,0.03077075508420664,0.026004254057186295,0.0,0.0,0.0,1.0,0
BTC,2010-09-19,0.061,0.0627,0.06,0.0627,0.06131142857142857,0.061648999999999995,0.06347900000000001,0.061603473982222906,0.06220453591903321,-0.0006010619368103029,-0.0006248481448369261,2.3786208026623195e-05,53.093363329583816,0.061648999999999995,0.0011245298432771187,0.06389805968655424,0.05939994031344576,0.02786885245901649,0.03017093525180577,0.02641551875789645,0.0,0.0,0.0,1.0,0
BTC,2010-09-20,0.0627,0.0634,0.062,0.0621,0.061298571428571424,0.061753999999999996,0.06349900000000001,0.06167986260034246,0.06219679251762334,-0.0005169299172808825,-0.0006032644993257174,8.633458204483494e-05,51.36017410228509,0.061753999999999996,0.0010585610889066238,0.06387112217781324,0.05963687782218675,-0.009569377990430672,0.030268165510193717,0.02630614087025669,0.0,0.0,0.0,1.0,0
BTC,2010-09-21,0.0621,0.0633,0.0621,0.06265,0.06139285714285714,0.061741500000000005,0.063552,0.06182911450798208,0.062230363442243836,-0.0004012489342617581,-0.0005628613863129256,0.00016161245205116744,54.50081833060557,0.061741500000000005,0.001045714437219997,0.06383292887444,0.05965007112556001,0.008856682769726065,0.030385591028594245,0.026365730255763758,0.0,0.0,0.0,1.0,0
BTC,2010-09-22,0.06265,0.06265,0.06147,0.0622,0.061649999999999996,0.0616815,0.063596,0.061886173814446374,0.062228114298373924,-0.0003419404839275497,-0.0005186772058358504,0.00017673672190830065,50.56242969628796,0.0616815,0.0009777647709793137,0.06363702954195863,0.05972597045804137,-0.0071827613727054596,0.02832562856935121,0.026235905135300705,0.0,0.0,0.0,1.0,0
BTC,2010-09-23,0.0622,0.063,0.0615,0.06231,0.06170857142857143,0.061754500000000004,0.0637022,0.06195137784299309,0.06223417990590178,-0.0002828020629086908,-0.0004715021772504185,0.0001887001143417277,53.529411764705884,0.061754500000000004,0.0009668585865138699,0.06368821717302775,0.059820782826972264,0.0017684887459807896,0.02687738344060341,0.02623723751389913,0.0,0.0,0.0,1.0,0
BTC,2010-09-24,0.06231,0.0624,0.06209,0.0622,0.06216571428571428,0.061745499999999995,0.06372620000000001,0.06198962740560954,0.06223164806102016,-0.00024202065541062412,-0.00042560587288245963,0.00018358521747183551,51.21802679658952,0.061745499999999995,0.0009615528832925571,0.0636686057665851,0.05982239423341488,-0.001765366714812977,0.017024372814477433,0.026234871144436935,0.0,0.0,0.0,1.0,0
BTC,2010-09-25,0.0622,0.0624,0.0617,0.06202,0.06231142857142857,0.06176649999999999,0.0637206,0.06199430011243884,0.06221597042687052,-0.00022167031443168228,-0.00038481876119230416,0.00016314844676062188,44.43690637720489,0.06176649999999999,0.0009627934959217802,0.06369208699184355,0.05984091300815643,-0.002893890675241151,0.012722745226709407,0.026150869667463727,0.0,0.0,0.0,1.0,0
BTC,2010-09-26,0.06202,0.06228,0.06186,0.062,0.06221142857142857,0.0617865,0.0637806,0.06199517701821748,0.062199972617472704,-0.0002047955992552225,-0.00034881412880488784,0.00014401852954966534,51.98412698412699,0.0617865,0.00096330721448222,0.06371311442896443,0.05985988557103556,-0.00032247662044504466,0.006037376852135443,0.02596879100718983,0.0,0.0,0.0,1.0,0
BTC,2010-09-27,0.062,0.06228,0.0619,0.0622,0.06222571428571429,0.061846500000000006,0.06380659999999999,0.06202668824618402,0.06219997464580806,-0.0001732863996240369,-0.0003137085829687177,0.00014042218334468076,50.04128819157719,0.061846500000000006,0.0009490065442621783,0.06374451308852436,0.05994848691147565,0.003225806451612856,0.005078632800497065,0.025869955078084195,0.0,0.0,0.0,1.0,0
BTC,2010-09-28,0.0622,0.06271,0.0617,0.0619,0.06211857142857142,0.06184150000000001,0.0636246,0.062007197746771096,0.062177754301674125,-0.00017055655490302857,-0.00028507817735557984,0.00011452162245255128,49.631449631449605,0.06184150000000001,0.0009484184896862552,0.06373833697937252,0.059944663020627495,-0.004823151125401992,0.003638559744621054,0.02588066658119856,0.0,0.0,0.0,1.0,0
BTC,2010-09-29,0.0619,0.062,0.0615,0.06191,0.06207714285714285,0.0618815,0.0634628,0.061992244247267854,0.062157920649698266,-0.00016567640243041193,-0.0002611978223705463,9.552141994013437e-05,57.10253998118531,0.0618815,0.000932683028460772,0.06374686605692154,0.060016133943078455,0.00016155088852998212,0.0027486277549721464,0.025706434950736386,0.0,0.0,0.0,1.0,0
BTC,2010-09-30,0.06191,0.06191,0.06155,0.0619,0.06201857142857143,0.0618865,0.0633608,0.06197805282461126,0.062138815416387286,-0.0001607625917760258,-0.0002411107762516422,8.03481844756164e-05,50.0,0.0618865,0.0009324911457177034,0.0637514822914354,0.06002151770856459,-0.0001615247940559561,0.00255383691864198,0.021426408836982692,0.0,0.0,0.0,1.0,0
BTC,2010-10-01,0.0619,0.062,0.06189,0.06197,0.061985714285714276,0.06180199999999999,0.0632002,0.06197681392851722,0.06212631057072897,-0.00014949664221174802,-0.00022278794944366337,7.329130723191535e-05,73.53407290015845,0.06180199999999999,0.0008347744731677187,0.06347154894633543,0.06013245105366455,0.0011308562197092087,0.0026312426815535816,0.0194968340430679,0.0,0.0,0.0,1.0,0
BTC,2010-10-02,0.06197,0.06197,0.06125,0.0614,0.06189714285714286,0.061797000000000005,0.06313819999999999,0.061888073324129954,0.062072509787712005,-0.00018443646358205085,-0.00021511765227134088,3.0681188689290036e-05,54.09836065573775,0.061797000000000005,0.0008369751301089317,0.06347095026021787,0.06012304973978214,-0.009197999031789528,0.0041924216837534506,0.01949765776734138,0.0,0.0,0.0,1.0,0
BTC,2010-10-03,0.0614,0.0614,0.061,0.06111,0.06177,0.061743000000000006,0.0630204,0.06176836973580227,0.062001212766400006,-0.0002328430305977361,-0.00021866272793661995,-1.4180302661116143e-05,27.089337175792394,0.061743000000000006,0.0008450854830631162,0.06343317096612625,0.060052829033873774,-0.004723127035830665,0.0043270262993664555,0.01805154016435953,0.0,0.0,0.0,1.0,0
BTC,2010-10-04,0.06111,0.062,0.06081,0.0613,0.06164142857142857,0.0617085,0.0629406,0.061696312853371155,0.06194927108000001,-0.00025295822662885215,-0.0002255218276750664,-2.7436398953785738e-05,36.92810457516337,0.0617085,0.000848548450993825,0.06340559690198765,0.060011403098012346,0.003109147439044335,0.004303456190487726,0.017443886910136444,0.0,0.0,0.0,1.0,0
