ticker,date,open,high,low,close,sma_7,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_middle,bb_std,bb_upper,bb_lower,daily_return,volatility_7,volatility_30,sentiment_polarity_mean,sentiment_polarity_std,sentiment_polarity_count,sentiment_subjectivity_mean,sentiment_subjectivity_std,sentiment_class_safe_value_counts,positive_ratio,negative_ratio,neutral_ratio,sentiment_score
EGLD,2020-09-03,18.02,21.53,16.93,17.79,,,,17.79,17.79,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-04,17.79,20.12,16.74,17.62,,,,17.763846153846153,17.777407407407406,-0.01356125356125304,-0.002712250712250608,-0.01084900284900243,,,,,,-0.009555930297920123,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-05,17.62,17.74,10.42,12.34,,,,16.92940828402367,17.37463648834019,-0.4452282043165212,-0.09121544143310473,-0.3540127628834165,,,,,,-0.2996594778660614,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-06,12.34,16.02,11.29,13.38,,,,16.383345471096952,17.07873748920388,-0.6953920181069293,-0.21205075676786966,-0.48334126133905964,,,,,,0.08427876823338742,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-07,13.38,13.66,11.52,13.23,,,,15.898215398620497,16.793645823336927,-0.8954304247164302,-0.3487266903575818,-0.5467037343588483,,,,,,-0.011210762331838597,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-08,13.23,15.52,13.22,14.04,,,,15.612336106525037,16.589672058645302,-0.9773359521202654,-0.47444854271011855,-0.5028874094101468,,,,,,0.06122448979591821,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-09,14.04,15.38,13.7,15.1,14.785714285714286,,,15.533515167059647,16.47932598022713,-0.9458108131674834,-0.5687209968015916,-0.3770898163658918,,,,,,0.07549857549857553,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-10,15.1,15.69,13.81,13.95,14.237142857142858,,,15.289897449050471,16.291968500210306,-1.0020710511598345,-0.6553910076732402,-0.3466800434865943,,,,,,-0.07615894039735105,0.1341393275859725,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-11,13.95,15.31,13.49,14.32,13.765714285714285,,,15.140682456888861,16.145896759453986,-1.0052143025651255,-0.7253556666516173,-0.2798586359135081,,,,,,0.026523297491039433,0.13552142517336377,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
EGLD,2020-09-12,14.32,14.42,13.14,13.93,13.992857142857144,,,14.954423617367498,15.981756258753691,-1.0273326413861934,-0.7857510615985326,-0.24158157978766082,,,,,,-0.0272346368715084,0.05971943989421544,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0
