ticker,date,open,high,low,close
VTHO,2022-05-16,0.00197443,0.00197443,0.00180583,0.00190352
VTHO,2022-05-17,0.00190652,0.00200959,0.0018466,0.00200959
VTHO,2022-05-18,0.00200938,0.00204734,0.00179067,0.0018426
VTHO,2022-05-19,0.00184142,0.00194924,0.00174972,0.00189111
VTHO,2022-05-20,0.00187032,0.00274642,0.00186214,0.0023282
VTHO,2022-05-21,0.0023322,0.0024151,0.00198921,0.00206132
VTHO,2022-05-22,0.00206931,0.00213643,0.00201358,0.00203655
VTHO,2022-05-23,0.00203456,0.00219758,0.00197163,0.00200759
VTHO,2022-05-24,0.0019986,0.00206173,0.00181282,0.0019994
VTHO,2022-05-25,0.0019952,0.00204055,0.00192088,0.00195285
VTHO,2022-05-26,0.00194785,0.00206273,0.00178985,0.00188411
VTHO,2022-05-27,0.00188511,0.00192188,0.00180419,0.00184515
VTHO,2022-05-28,0.0018399,0.00188696,0.00180574,0.00186983
VTHO,2022-05-29,0.00185879,0.00190901,0.00182521,0.00189799
VTHO,2022-05-30,0.00189789,0.00209553,0.00188504,0.00206755
VTHO,2022-05-31,0.00205456,0.00208654,0.0019926,0.00203337
VTHO,2022-06-01,0.00204453,0.00208612,0.0018923,0.00191028
VTHO,2022-06-02,0.00189929,0.00201618,0.0018923,0.00198122
VTHO,2022-06-03,0.00198022,0.00201545,0.00185597,0.00189935
VTHO,2022-06-04,0.00189735,0.00209832,0.00182706,0.00189756
VTHO,2022-06-05,0.00189756,0.00191727,0.0018495,0.00189821
VTHO,2022-06-06,0.00190721,0.00199838,0.00189028,0.00193737
VTHO,2022-06-07,0.00193737,0.00194139,0.00183057,0.0019214
VTHO,2022-06-08,0.0019214,0.00193153,0.00183682,0.0018708
VTHO,2022-06-09,0.00187678,0.00264567,0.00182657,0.00200631
VTHO,2022-06-10,0.0020023,0.0022361,0.00186004,0.0019195
VTHO,2022-06-11,0.00191457,0.0019249,0.00171291,0.00178594
VTHO,2022-06-12,0.00180396,0.00180396,0.00158678,0.00166695
VTHO,2022-06-13,0.00164995,0.00170189,0.00144982,0.00150291
VTHO,2022-06-14,0.00150292,0.00159798,0.00140196,0.00150819
VTHO,2022-06-15,0.00150917,0.00157227,0.00138919,0.00157064
VTHO,2022-06-16,0.00156465,0.00157595,0.00143442,0.00146694
VTHO,2022-06-17,0.00142703,0.00149292,0.00140902,0.00147624
VTHO,2022-06-18,0.00145527,0.00148724,0.00122119,0.00130287
VTHO,2022-06-19,0.00130289,0.00144526,0.00126018,0.0014123
VTHO,2022-06-20,0.00140431,0.00151034,0.00136023,0.00144341
VTHO,2022-06-21,0.00143941,0.00159141,0.00142343,0.00151333
VTHO,2022-06-22,0.00151933,0.00157542,0.0014484,0.00146853
VTHO,2022-06-23,0.00147053,0.00152547,0.00146653,0.00150549
VTHO,2022-06-24,0.00151049,0.00171266,0.0015015,0.00161774
VTHO,2022-06-25,0.00162337,0.00174276,0.00157274,0.00169781
VTHO,2022-06-26,0.00170577,0.00177877,0.00162103,0.00162299
VTHO,2022-06-27,0.00162104,0.00167095,0.00157605,0.00160056
VTHO,2022-06-28,0.00160758,0.00168748,0.00157814,0.00158903
VTHO,2022-06-29,0.00158305,0.00158305,0.001447,0.00147822
VTHO,2022-06-30,0.00147922,0.00147922,0.00135628,0.00140132
VTHO,2022-07-01,0.00139532,0.00149935,0.00138633,0.00142843
VTHO,2022-07-02,0.00142943,0.00143442,0.00138048,0.00140431
VTHO,2022-07-03,0.00140931,0.00142614,0.00138106,0.00140617
VTHO,2022-07-04,0.00140217,0.00144027,0.00138306,0.00142729
VTHO,2022-07-05,0.00142529,0.00148422,0.00132055,0.00137549
VTHO,2022-07-06,0.00138348,0.00143642,0.00136037,0.00141344
VTHO,2022-07-07,0.00141145,0.00206872,0.00141045,0.00162902
VTHO,2022-07-08,0.00163102,0.00174843,0.0015071,0.00153408
VTHO,2022-07-09,0.00152808,0.00162103,0.00152793,0.00155407
VTHO,2022-07-10,0.00155607,0.0015769,0.00147896,0.00148711
VTHO,2022-07-11,0.00148211,0.0014978,0.00141473,0.00141473
VTHO,2022-07-12,0.00140773,0.00152048,0.00137362,0.00148751
VTHO,2022-07-13,0.00148957,0.00183903,0.00137449,0.00143456
VTHO,2022-07-14,0.0014387,0.0017784,0.00142572,0.00155607
VTHO,2022-07-15,0.00154807,0.00162103,0.00151594,0.00155553
VTHO,2022-07-16,0.00155553,0.00169549,0.00150355,0.00161868
VTHO,2022-07-17,0.00160958,0.00164962,0.0015697,0.00161156
VTHO,2022-07-18,0.00161356,0.00173271,0.00156947,0.00161663
VTHO,2022-07-19,0.00162461,0.00173403,0.00160094,0.00171021
VTHO,2022-07-20,0.001713,0.00204823,0.00167208,0.00180209
VTHO,2022-07-21,0.00179422,0.0018334,0.0016321,0.00180438
VTHO,2022-07-22,0.00178443,0.00191517,0.00175526,0.0018274
VTHO,2022-07-23,0.001827,0.0020182,0.00179322,0.00183935
VTHO,2022-07-24,0.00185819,0.00283374,0.0018342,0.00214441
VTHO,2022-07-25,0.00214243,0.0022753,0.001946,0.00201216
VTHO,2022-07-26,0.00201818,0.0020182,0.00181525,0.00181827
VTHO,2022-07-27,0.00181527,0.00196679,0.00181525,0.00192746
VTHO,2022-07-28,0.00192648,0.00207746,0.00192448,0.00204139
VTHO,2022-07-29,0.00204151,0.00208613,0.00194364,0.00198479
VTHO,2022-07-30,0.00198279,0.00213375,0.00196467,0.00200968
VTHO,2022-07-31,0.0020076,0.00222049,0.00199068,0.00202048
VTHO,2022-08-01,0.00201748,0.00203683,0.00188549,0.00195557
VTHO,2022-08-02,0.00194955,0.00211742,0.0019386,0.00200236
VTHO,2022-08-03,0.0020034,0.00218766,0.00194549,0.00209752
VTHO,2022-08-04,0.00209848,0.00213049,0.00198038,0.00204008
VTHO,2022-08-05,0.00204508,0.00214228,0.00200214,0.0021004
VTHO,2022-08-06,0.0020984,0.00216428,0.00207542,0.00212949
VTHO,2022-08-07,0.00213349,0.00223434,0.00204651,0.00212338
VTHO,2022-08-08,0.0021224,0.00219744,0.00208137,0.00213526
VTHO,2022-08-09,0.00213832,0.00218646,0.00201728,0.00205841
VTHO,2022-08-10,0.00205743,0.00216848,0.00200248,0.00214962
VTHO,2022-08-11,0.00215465,0.00218687,0.00211991,0.00215501
VTHO,2022-08-12,0.00215708,0.00216808,0.00209205,0.00212498
VTHO,2022-08-13,0.00212596,0.00218407,0.0020978,0.00213085
VTHO,2022-08-14,0.00212481,0.00217787,0.00206556,0.00211265
VTHO,2022-08-15,0.00210663,0.00228062,0.00208742,0.0021005
VTHO,2022-08-16,0.00209848,0.00210448,0.00199336,0.00200618
VTHO,2022-08-17,0.00200518,0.00209117,0.00190002,0.00192113
